	52	 18	 1	 -0.8476	 5.24442	 -18.859	 3.87773
	53	 18	 2	 0.4238	 4.94313	 -18.9563	 2.92917
	54	 18	 2	 0.4238	 5.55858	 -17.9225	 4.03329
	55	 19	 1	 -0.8476	 -18.8684	 10.7584	 19.654
	56	 19	 2	 0.4238	 -18.1636	 11.447	 19.4831
	57	 19	 2	 0.4238	 -19.6686	 11.1953	 -19.9352
	58	 20	 1	 -0.8476	 14.2977	 -19.137	 -0.557296
	59	 20	 2	 0.4238	 13.8561	 19.9662	 -0.528955
	60	 20	 2	 0.4238	 14.1385	 -18.6596	 0.306826
	61	 21	 1	 -0.8476	 19.6295	 17.0383	 -10.3153
	62	 21	 2	 0.4238	 19.4423	 18.0206	 -10.3185
	63	 21	 2	 0.4238	 18.8082	 16.5434	 -10.0313
	64	 22	 1	 -0.8476	 9.71614	 13.0434	 -7.31708
	65	 22	 2	 0.4238	 9.00769	 13.6384	 -7.69673
	66	 22	 2	 0.4238	 9.55471	 12.102	 -7.61317
	67	 23	 1	 -0.8476	 6.21022	 13.969	 4.51511
	68	 23	 2	 0.4238	 6.94631	 13.3225	 4.3148
	69	 23	 2	 0.4238	 5.71032	 14.176	 3.67411
	70	 24	 1	 -0.8476	 -18.5033	 5.32777	 -0.203285
	71	 24	 2	 0.4238	 -18.011	 5.65102	 -1.01147
	72	 24	 2	 0.4238	 -18.886	 4.42217	 -0.386162
	73	 25	 1	 -0.8476	 18.4592	 6.60831	 -13.6332
	74	 25	 2	 0.4238	 19.1953	 6.69776	 -12.9622
	75	 25	 2	 0.4238	 18.5243	 7.35038	 -14.3003
	76	 26	 1	 -0.8476	 8.18272	 -16.6809	 -5.45727
	77	 26	 2	 0.4238	 7.40364	 -16.0857	 -5.65426
	78	 26	 2	 0.4238	 8.1873	 -16.913	 -4.48459
	79	 27	 1	 -0.8476	 14.4857	 2.63841	 5.03344
	80	 27	 2	 0.4238	 15.3204	 2.45851	 4.51294
	81	 27	 2	 0.4238	 14.1823	 3.57593	 4.86317
	82	 28	 1	 -0.8476	 -19.8784	 6.82203	 -11.3616
	83	 28	 2	 0.4238	 -18.882	 6.78883	 -11.4401
	84	 28	 2	 0.4238	 19.8412	 6.40311	 -10.4979
	85	 29	 1	 -0.8476	 15.3372	 10.1394	 -19.6539
	86	 29	 2	 0.4238	 15.3923	 9.19794	 -19.3214
	87	 29	 2	 0.4238	 14.9915	 10.7306	 -18.9252
	88	 30	 1	 -0.8476	 5.24962	 10.2468	 -16.179
	89	 30	 2	 0.4238	 4.91778	 9.32093	 -15.998
	90	 30	 2	 0.4238	 4.49481	 10.8124	 -16.5111
	91	 31	 1	 -0.8476	 18.2832	 17.1508	 9.6401
	92	 31	 2	 0.4238	 18.6479	 17.6384	 8.84685
	93	 31	 2	 0.4238	 18.5927	 16.2001	 9.6182
	94	 32	 1	 -0.8476	 12.127	 12.4226	 16.2169
	95	 32	 2	 0.4238	 12.3983	 11.4698	 16.3532
	96	 32	 2	 0.4238	 11.1418	 12.4684	 16.0519
	97	 33	 1	 -0.8476	 12.0655	 14.6402	 -7.09431
	98	 33	 2	 0.4238	 11.4622	 13.8509	 -6.9799
	99	 33	 2	 0.4238	 11.9029	 15.0571	 -7.9886
	100	 34	 1	 -0.8476	 3.86447	 17.2695	 12.5371
	101	 34	 2	 0.4238	 4.45041	 17.8693	 11.9922
	102	 34	 2	 0.4238	 4.14219	 17.3143	 13.4967
	103	 35	 1	 -0.8476	 4.19939	 11.1826	 5.00472
	104	 35	 2	 0.4238	 3.52966	 11.0578	 5.73675
	105	 35	 2	 0.4238	 5.03139	 11.591	 5.38023
	106	 36	 1	 -0.8476	 18.0987	 3.47261	 19.8733
	107	 36	 2	 0.4238	 18.2367	 2.6469	 -19.5797
	108	 36	 2	 0.4238	 18.5274	 4.25135	 -19.6686
	109	 37	 1	 -0.8476	 7.80527	 18.7445	 -7.12629
	110	 37	 2	 0.4238	 7.93852	 18.2568	 -6.26349
	111	 37	 2	 0.4238	 8.03168	 18.1394	 -7.88957
	112	 38	 1	 -0.8476	 9.7671	 4.4763	 10.41
	113	 38	 2	 0.4238	 10.3235	 4.9463	 9.72476
	114	 38	 2	 0.4238	 10.1108	 4.6925	 11.3238
	115	 39	 1	 -0.8476	 7.9702	 7.34076	 -11.7437
	116	 39	 2	 0.4238	 8.53076	 6.51356	 -11.7824
	117	 39	 2	 0.4238	 7.24025	 7.2176	 -11.0714
	118	 40	 1	 -0.8476	 19.5125	 8.00424	 19.0474
	119	 40	 2	 0.4238	 18.8137	 8.15687	 18.3486
	120	 40	 2	 0.4238	 -19.8268	 8.75459	 19.0275
	121	 41	 1	 -0.8476	 13.3015	 10.681	 -12.024
	122	 41	 2	 0.4238	 12.5481	 10.2258	 -12.4986
	123	 41	 2	 0.4238	 13.979	 10.9886	 -12.6921
	124	 42	 1	 -0.8476	 7.95448	 -19.0134	 -10.8076
	125	 42	 2	 0.4238	 8.6364	 -18.9421	 -10.0797
	126	 42	 2	 0.4238	 8.32418	 -18.6219	 -11.6502
	127	 43	 1	 -0.8476	 8.39654	 19.1072	 10.6488
	128	 43	 2	 0.4238	 7.70375	 18.5475	 10.194
	129	 43	 2	 0.4238	 9.306	 18.8254	 10.343
	130	 44	 1	 -0.8476	 14.6988	 16.5968	 6.158
	131	 44	 2	 0.4238	 14.843	 16.4821	 7.14087
	132	 44	 2	 0.4238	 15.5234	 16.3186	 5.66543
	133	 45	 1	 -0.8476	 2.69293	 10.2548	 9.18867
	134	 45	 2	 0.4238	 2.41856	 10.8598	 8.4412
	135	 45	 2	 0.4238	 3.48207	 10.6464	 9.66186
	136	 46	 1	 -0.8476	 14.7581	 14.3746	 -13.9788
	137	 46	 2	 0.4238	 14.3685	 15.0563	 -13.3595
	138	 46	 2	 0.4238	 14.6945	 14.7049	 -14.9205
	139	 47	 1	 -0.8476	 18.6265	 12.3513	 -11.5918
	140	 47	 2	 0.4238	 19.3393	 12.2302	 -10.901
	141	 47	 2	 0.4238	 17.7465	 12.4989	 -11.1404
	142	 48	 1	 -0.8476	 -19.685	 16.214	 6.05889
	143	 48	 2	 0.4238	 -19.2368	 16.5735	 5.24041
	144	 48	 2	 0.4238	 19.8041	 16.9469	 6.50826
	145	 49	 1	 -0.8476	 13.6051	 6.61346	 19.8574
	146	 49	 2	 0.4238	 13.6617	 7.3345	 -19.452
	147	 49	 2	 0.4238	 13.9662	 5.76093	 -19.7647
	148	 50	 1	 -0.8476	 13.3037	 9.52074	 13.87
	149	 50	 2	 0.4238	 12.5513	 9.3436	 14.5044
	150	 50	 2	 0.4238	 13.9349	 10.1808	 14.2774
	151	 51	 1	 -0.8476	 6.86231	 -18.5389	 -7.18843
	152	 51	 2	 0.4238	 7.11813	 -19.5026	 -7.26487
	153	 51	 2	 0.4238	 7.40607	 -18.1057	 -6.46964
	154	 52	 1	 -0.8476	 11.9367	 15.7709	 10.8409
	155	 52	 2	 0.4238	 11.9089	 16.2005	 11.7435
	156	 52	 2	 0.4238	 11.3651	 14.9503	 10.8446
	157	 53	 1	 -0.8476	 10.8153	 6.81195	 -16.2268
	158	 53	 2	 0.4238	 10.1102	 6.51197	 -16.8695
	159	 53	 2	 0.4238	 11.7151	 6.54135	 -16.5691
	160	 54	 1	 -0.8476	 -19.3523	 11.3244	 -16.3186
	161	 54	 2	 0.4238	 -19.9502	 11.0309	 -15.5727
	162	 54	 2	 0.4238	 -19.0989	 10.5324	 -16.874
	163	 55	 1	 -0.8476	 14.4371	 19.0981	 16.2523
	164	 55	 2	 0.4238	 13.5355	 19.5291	 16.2911
	165	 55	 2	 0.4238	 14.3913	 18.281	 15.6777
	166	 56	 1	 -0.8476	 5.05655	 17.6246	 15.1066
	167	 56	 2	 0.4238	 5.03049	 17.8646	 16.0771
	168	 56	 2	 0.4238	 5.90379	 17.132	 14.9078
	169	 57	 1	 -0.8476	 10.8267	 10.4708	 -10.2954
	170	 57	 2	 0.4238	 11.5292	 10.3073	 -10.9881
	171	 57	 2	 0.4238	 9.95068	 10.1125	 -10.6182
	172	 58	 1	 -0.8476	 15.8987	 7.87765	 -16.2688
	173	 58	 2	 0.4238	 15.7484	 8.4128	 -15.4375
	174	 58	 2	 0.4238	 16.6295	 8.29691	 -16.8075
	175	 59	 1	 -0.8476	 9.17107	 12.2565	 12.6511
	176	 59	 2	 0.4238	 8.72271	 11.3919	 12.8778
	177	 59	 2	 0.4238	 8.47778	 12.9537	 12.4687
	178	 60	 1	 -0.8476	 10.3867	 17.2851	 -2.3758
	179	 60	 2	 0.4238	 11.2228	 16.8979	 -2.76434
	180	 60	 2	 0.4238	 10.2703	 16.9548	 -1.43913
	181	 61	 1	 -0.8476	 12.6767	 -18.1898	 -6.37089
	182	 61	 2	 0.4238	 13.0172	 -17.7654	 -7.2099
	183	 61	 2	 0.4238	 11.8529	 -18.7184	 -6.57539
	184	 62	 1	 -0.8476	 3.97309	 11.4512	 17.7037
	185	 62	 2	 0.4238	 4.68292	 10.9055	 18.1491
	186	 62	 2	 0.4238	 3.11212	 11.3487	 18.2019
	187	 63	 1	 -0.8476	 7.99534	 -19.7826	 4.15407
	188	 63	 2	 0.4238	 8.55853	 -19.2189	 3.54991
	189	 63	 2	 0.4238	 7.03011	 -19.5654	 4.00869
	190	 64	 1	 -0.8476	 6.48985	 19.2209	 -12.1698
	191	 64	 2	 0.4238	 6.50617	 19.4937	 -13.1317
	192	 64	 2	 0.4238	 6.87407	 19.9542	 -11.6089
	193	 65	 1	 -0.8476	 8.86619	 17.6786	 3.9355
	194	 65	 2	 0.4238	 8.13515	 17.1021	 4.30046
	195	 65	 2	 0.4238	 8.62818	 18.6411	 4.06588
	196	 66	 1	 -0.8476	 10.0554	 7.28908	 1.55835
	197	 66	 2	 0.4238	 10.3898	 6.41534	 1.20509
	198	 66	 2	 0.4238	 9.36301	 7.12182	 2.26021
	199	 67	 1	 -0.8476	 18.9829	 5.63524	 1.34972
	200	 67	 2	 0.4238	 19.7937	 5.37554	 0.825247
	201	 67	 2	 0.4238	 18.2656	 5.94241	 0.724257
	202	 68	 1	 -0.8476	 19.1678	 8.79951	 -15.2678
	203	 68	 2	 0.4238	 19.0318	 9.71988	 -14.9011
	204	 68	 2	 0.4238	 18.5154	 8.63571	 -16.0077
	205	 69	 1	 -0.8476	 18.3871	 17.417	 3.0124
	206	 69	 2	 0.4238	 19.3833	 17.3291	 3.01297
	207	 69	 2	 0.4238	 18.0569	 17.4602	 2.0695
	208	 70	 1	 -0.8476	 9.11327	 4.9204	 -11.7749
	209	 70	 2	 0.4238	 8.45532	 4.312	 -12.2187
	210	 70	 2	 0.4238	 9.86081	 5.12157	 -12.4079
	211	 71	 1	 -0.8476	 5.42174	 18.4472	 17.8515
	212	 71	 2	 0.4238	 5.107	 18.0445	 18.711
	213	 71	 2	 0.4238	 6.32658	 18.8516	 17.9845
	214	 72	 1	 -0.8476	 15.937	 9.76148	 -14.2797
	215	 72	 2	 0.4238	 15.2053	 10.4397	 -14.3478
	216	 72	 2	 0.4238	 16.8143	 10.196	 -14.4836
	217	 73	 1	 -0.8476	 16.9936	 5.9299	 -17.9154
	218	 73	 2	 0.4238	 16.5049	 6.77239	 -17.6887
	219	 73	 2	 0.4238	 17.5171	 5.62395	 -17.1202
	220	 74	 1	 -0.8476	 8.45845	 13.4789	 -3.20962
	221	 74	 2	 0.4238	 9.10908	 12.9332	 -3.73765
	222	 74	 2	 0.4238	 7.97462	 14.1048	 -3.82138
	223	 75	 1	 -0.8476	 11.1229	 9.19365	 -13.1082
	224	 75	 2	 0.4238	 10.4421	 8.68876	 -13.6389
	225	 75	 2	 0.4238	 11.9288	 8.61872	 -12.967
	226	 76	 1	 -0.8476	 -19.3134	 16.3895	 -12.7885
	227	 76	 2	 0.4238	 -19.4051	 16.7363	 -11.8551
	228	 76	 2	 0.4238	 -19.3952	 15.3929	 -12.7833
	229	 77	 1	 -0.8476	 18.5453	 9.23458	 11.0596
	230	 77	 2	 0.4238	 18.0722	 9.49491	 10.218
	231	 77	 2	 0.4238	 19.2653	 9.89997	 11.2567
	232	 78	 1	 -0.8476	 17.5649	 19.819	 4.1313
	233	 78	 2	 0.4238	 16.6102	 19.9001	 3.8451
	234	 78	 2	 0.4238	 17.9585	 18.9842	 3.74641
	235	 79	 1	 -0.8476	 11.536	 9.65584	 0.945898
	236	 79	 2	 0.4238	 10.8655	 10.3977	 0.956628
	237	 79	 2	 0.4238	 11.0983	 8.80669	 1.24152
	238	 80	 1	 -0.8476	 5.64933	 14.0701	 10.1029
	239	 80	 2	 0.4238	 6.22472	 14.5885	 9.47035
	240	 80	 2	 0.4238	 4.87599	 14.6355	 10.3898
	241	 81	 1	 -0.8476	 15.0235	 6.56348	 -3.96061
	242	 81	 2	 0.4238	 14.8594	 5.87589	 -3.25331
	243	 81	 2	 0.4238	 14.3671	 6.4395	 -4.70473
	244	 82	 1	 -0.8476	 -19.9121	 4.51724	 -3.32301
	245	 82	 2	 0.4238	 -19.3713	 5.35219	 -3.22124
	246	 82	 2	 0.4238	 19.213	 4.73731	 -3.7545
	247	 83	 1	 -0.8476	 -19.7475	 14.5515	 -8.42688
	248	 83	 2	 0.4238	 19.8944	 15.1956	 -9.10285
	249	 83	 2	 0.4238	 19.973	 14.8398	 -7.51104
	250	 84	 1	 -0.8476	 -18.4865	 -19.5943	 -17.2873
	251	 84	 2	 0.4238	 -18.3461	 19.7979	 -16.5057
	252	 84	 2	 0.4238	 -17.7073	 -19.6665	 -17.9099
	253	 85	 1	 -0.8476	 6.69797	 2.71191	 -15.502
	254	 85	 2	 0.4238	 7.30012	 2.04102	 -15.9348
	255	 85	 2	 0.4238	 5.98676	 2.23638	 -14.9842
	256	 86	 1	 -0.8476	 -16.3474	 11.417	 -7.15198
	257	 86	 2	 0.4238	 -17.1042	 10.7704	 -7.24819
	258	 86	 2	 0.4238	 -16.5936	 12.2849	 -7.58346
	259	 87	 1	 -0.8476	 17.3261	 13.8321	 -15.2661
	260	 87	 2	 0.4238	 17.9777	 14.57	 -15.0897
	261	 87	 2	 0.4238	 16.4309	 14.0829	 -14.8978
	262	 88	 1	 -0.8476	 4.23609	 12.5089	 -18.2785
	263	 88	 2	 0.4238	 4.68217	 12.9792	 -19.04
	264	 88	 2	 0.4238	 3.68748	 11.7506	 -18.6305
	265	 89	 1	 -0.8476	 5.88896	 -19.9085	 -15.0601
	266	 89	 2	 0.4238	 6.16339	 -18.975	 -15.291
	267	 89	 2	 0.4238	 6.46137	 19.4423	 -15.561
	268	 90	 1	 -0.8476	 3.51863	 14.5272	 14.5921
	269	 90	 2	 0.4238	 3.70503	 15.3737	 14.0934
	270	 90	 2	 0.4238	 4.38257	 14.0833	 14.8299
	271	 91	 1	 -0.8476	 8.01996	 7.98307	 17.4818
	272	 91	 2	 0.4238	 7.26586	 7.60425	 16.9453
	273	 91	 2	 0.4238	 8.85025	 7.9991	 16.9247
	274	 92	 1	 -0.8476	 19.371	 15.864	 -6.16481
	275	 92	 2	 0.4238	 18.7122	 16.6151	 -6.12126
	276	 92	 2	 0.4238	 19.122	 15.163	 -5.49653
	277	 93	 1	 -0.8476	 15.7576	 -18.973	 15.0261
	278	 93	 2	 0.4238	 15.1866	 -19.6373	 15.5084
	279	 93	 2	 0.4238	 16.3733	 -19.4538	 14.4017
	280	 94	 1	 -0.8476	 15.3977	 -19.8792	 19.3724
	281	 94	 2	 0.4238	 16.0491	 -19.9176	 -19.8699
	282	 94	 2	 0.4238	 15.8689	 19.9068	 18.5167
	283	 95	 1	 -0.8476	 19.2647	 5.08906	 -9.3507
	284	 95	 2	 0.4238	 19.327	 4.10374	 -9.50962
	285	 95	 2	 0.4238	 19.0986	 5.2602	 -8.37956
	286	 96	 1	 -0.8476	 8.1108	 14.5062	 -0.762528
	287	 96	 2	 0.4238	 8.4171	 14.1579	 -1.64845
	288	 96	 2	 0.4238	 7.90003	 13.7386	 -0.15734
	289	 97	 1	 -0.8476	 15.1752	 -18.0812	 -5.19274
	290	 97	 2	 0.4238	 15.1343	 -18.2666	 -4.21093
	291	 97	 2	 0.4238	 14.2478	 -18.0573	 -5.56626
	292	 98	 1	 -0.8476	 2.10335	 12.2049	 6.94308
	293	 98	 2	 0.4238	 1.31909	 12.8226	 7.00157
	294	 98	 2	 0.4238	 2.94895	 12.7387	 6.94563
	295	 99	 1	 -0.8476	 19.9478	 -19.3581	 -13.2172
	296	 99	 2	 0.4238	 19.6748	 19.7036	 -13.4294
	297	 99	 2	 0.4238	 19.9882	 -18.8237	 -14.0615
	298	 100	 1	 -0.8476	 3.8897	 8.28338	 19.9056
	299	 100	 2	 0.4238	 3.35776	 8.92366	 -19.5402
	300	 100	 2	 0.4238	 3.26915	 7.66885	 19.4185
	301	 101	 1	 -0.8476	 5.32668	 7.1495	 -17.9577
	302	 101	 2	 0.4238	 5.00535	 7.35301	 -18.8825
	303	 101	 2	 0.4238	 4.58224	 7.29629	 -17.3063
	304	 102	 1	 -0.8476	 9.59786	 4.60778	 -5.55961
	305	 102	 2	 0.4238	 8.87376	 4.75947	 -4.88681
	306	 102	 2	 0.4238	 9.18913	 4.38606	 -6.44492
	307	 103	 1	 -0.8476	 18.9111	 8.36096	 1.9585
	308	 103	 2	 0.4238	 18.9791	 7.40545	 1.67146
	309	 103	 2	 0.4238	 19.7869	 8.65767	 2.33918
	310	 104	 1	 -0.8476	 7.90855	 17.8777	 1.01733
	311	 104	 2	 0.4238	 8.25649	 18.0831	 1.93205
	312	 104	 2	 0.4238	 8.63412	 17.4594	 0.470911
	313	 105	 1	 -0.8476	 19.1326	 9.80913	 -9.28849
	314	 105	 2	 0.4238	 19.8397	 9.33766	 -8.76147
	315	 105	 2	 0.4238	 19.4193	 10.7512	 -9.46283
	316	 106	 1	 -0.8476	 7.89495	 13.4455	 19.4807
	317	 106	 2	 0.4238	 6.94883	 13.6963	 19.2758
	318	 106	 2	 0.4238	 8.50727	 14.1724	 19.1697
	319	 107	 1	 -0.8476	 10.0656	 16.3281	 0.121503
	320	 107	 2	 0.4238	 10.7633	 15.8281	 0.634449
	321	 107	 2	 0.4238	 9.36378	 15.6902	 -0.195534
	322	 108	 1	 -0.8476	 16.9397	 -19.8472	 -1.03378
	323	 108	 2	 0.4238	 16.0276	 -19.4854	 -0.840781
	324	 108	 2	 0.4238	 17.5686	 -19.0896	 -1.20872
	325	 109	 1	 -0.8476	 13.1439	 -17.5175	 -18.1366
	326	 109	 2	 0.4238	 13.3112	 -17.4804	 -19.1218
	327	 109	 2	 0.4238	 13.5785	 -16.7325	 -17.695
	328	 110	 1	 -0.8476	 18.7557	 5.85863	 -6.687
	329	 110	 2	 0.4238	 17.9792	 6.09509	 -7.27112
	330	 110	 2	 0.4238	 18.4209	 5.46719	 -5.82985
	331	 111	 1	 -0.8476	 14.6308	 10.8945	 9.99186
	332	 111	 2	 0.4238	 14.6268	 10.7288	 9.0057
	333	 111	 2	 0.4238	 14.0131	 10.2489	 10.4408
	334	 112	 1	 -0.8476	 15.6137	 7.85519	 9.94815
	335	 112	 2	 0.4238	 15.8693	 6.8893	 9.90657
	336	 112	 2	 0.4238	 14.6254	 7.94406	 9.82428
	337	 113	 1	 -0.8476	 9.05957	 5.63635	 -17.9956
	338	 113	 2	 0.4238	 9.36731	 4.68615	 -18.0446
	339	 113	 2	 0.4238	 9.08602	 6.04283	 -18.9089
	340	 114	 1	 -0.8476	 16.2596	 7.69747	 -12.4286
	341	 114	 2	 0.4238	 17.1431	 7.32624	 -12.7142
	342	 114	 2	 0.4238	 16.0542	 8.51756	 -12.9627
	343	 115	 1	 -0.8476	 16.2666	 3.18476	 17.7001
	344	 115	 2	 0.4238	 16.8495	 3.26306	 18.5089
	345	 115	 2	 0.4238	 16.3347	 4.02222	 17.1578
	346	 116	 1	 -0.8476	 -18.227	 7.93059	 -14.9717
	347	 116	 2	 0.4238	 -17.6027	 8.68362	 -15.1795
	348	 116	 2	 0.4238	 -19.1575	 8.285	 -14.8787
	349	 117	 1	 -0.8476	 5.21223	 19.7669	 8.3481
	350	 117	 2	 0.4238	 6.04871	 -19.6859	 8.377
	351	 117	 2	 0.4238	 4.86902	 19.732	 7.40949
	352	 118	 1	 -0.8476	 13.4333	 7.90736	 -0.239522
	353	 118	 2	 0.4238	 12.9899	 8.30463	 0.563993
	354	 118	 2	 0.4238	 14.1104	 7.23219	 0.0530811
	355	 119	 1	 -0.8476	 14.3407	 19.5056	 -8.04954
	356	 119	 2	 0.4238	 14.8922	 19.4092	 -7.22097
	357	 119	 2	 0.4238	 14.283	 -19.5282	 -8.30097
	358	 120	 1	 -0.8476	 18.9368	 14.0034	 -3.75202
	359	 120	 2	 0.4238	 19.6201	 13.6476	 -3.11445
	360	 120	 2	 0.4238	 18.0426	 13.6118	 -3.535
	361	 121	 1	 -0.8476	 5.44141	 -19.9594	 11.3022
	362	 121	 2	 0.4238	 5.82093	 -19.9201	 10.3779
	363	 121	 2	 0.4238	 4.64337	 -19.3597	 11.3607
	364	 122	 1	 -0.8476	 13.6744	 17.3356	 2.1774
	365	 122	 2	 0.4238	 13.8369	 16.3709	 2.38488
	366	 122	 2	 0.4238	 13.0052	 17.7068	 2.82108
	367	 123	 1	 -0.8476	 16.5445	 5.3756	 9.9389
	368	 123	 2	 0.4238	 16.8305	 5.70319	 10.8394
	369	 123	 2	 0.4238	 15.9709	 4.56356	 10.0464
	370	 124	 1	 -0.8476	 6.09394	 13.5214	 15.1059
	371	 124	 2	 0.4238	 6.63886	 13.5905	 14.2703
	372	 124	 2	 0.4238	 6.44799	 12.7787	 15.6743
	373	 125	 1	 -0.8476	 10.1433	 12.0569	 8.60788
	374	 125	 2	 0.4238	 10.8152	 11.6868	 7.96642
	375	 125	 2	 0.4238	 9.74393	 11.3104	 9.14
	376	 126	 1	 -0.8476	 9.20187	 15.256	 -13.8597
	377	 126	 2	 0.4238	 8.46086	 15.1267	 -14.5186
	378	 126	 2	 0.4238	 9.61343	 14.3708	 -13.643
	379	 127	 1	 -0.8476	 19.6315	 7.99441	 -5.1082
	380	 127	 2	 0.4238	 19.7006	 7.59305	 -4.19489
	381	 127	 2	 0.4238	 19.6288	 7.2658	 -5.79313
	382	 128	 1	 -0.8476	 6.72192	 7.04524	 -1.80573
	383	 128	 2	 0.4238	 6.45244	 6.61008	 -2.66481
	384	 128	 2	 0.4238	 6.33503	 7.96637	 -1.76298
	385	 129	 1	 -0.8476	 -18.6189	 13.6536	 -17.6701
	386	 129	 2	 0.4238	 -18.3974	 14.2216	 -16.8774
	387	 129	 2	 0.4238	 -18.6817	 12.6965	 -17.3873
	388	 130	 1	 -0.8476	 2.80223	 9.68995	 -12.1802
	389	 130	 2	 0.4238	 2.94664	 10.4996	 -11.6114
	390	 130	 2	 0.4238	 2.99162	 8.8676	 -11.6437
	391	 131	 1	 -0.8476	 6.95906	 -19.9432	 13.7046
	392	 131	 2	 0.4238	 6.92857	 -19.8936	 12.7063
	393	 131	 2	 0.4238	 6.05427	 19.8134	 14.054
	394	 132	 1	 -0.8476	 9.40776	 8.28837	 -1.15956
	395	 132	 2	 0.4238	 8.52897	 8.02787	 -1.55939
	396	 132	 2	 0.4238	 9.30813	 8.38383	 -0.169129
	397	 133	 1	 -0.8476	 17.3488	 8.60629	 17.1926
	398	 133	 2	 0.4238	 17.4884	 9.24379	 16.435
	399	 133	 2	 0.4238	 16.3701	 8.51788	 17.3778
	400	 134	 1	 -0.8476	 -19.3904	 11.8292	 13.536
	401	 134	 2	 0.4238	 -19.5322	 11.7111	 14.5188
	402	 134	 2	 0.4238	 -18.4452	 11.598	 13.3054
	403	 135	 1	 -0.8476	 17.0679	 -1.21712	 -8.39618
	404	 135	 2	 0.4238	 16.8207	 -2.14694	 -8.12349
	405	 135	 2	 0.4238	 17.8165	 -0.888704	 -7.82022
	406	 136	 1	 -0.8476	 12.1934	 18.6824	 -17.7825
	407	 136	 2	 0.4238	 11.4769	 19.0029	 -18.4021
	408	 136	 2	 0.4238	 12.926	 18.2555	 -18.3125
	409	 137	 1	 -0.8476	 10.9286	 5.50645	 -13.7764
	410	 137	 2	 0.4238	 11.7172	 4.89207	 -13.7527
	411	 137	 2	 0.4238	 10.9328	 6.02134	 -14.6336
	412	 138	 1	 -0.8476	 12.8522	 -18.9989	 -15.784
